"성별","직업대분류별","연령별","항목","단위","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년",
"남자","판매 종사자","50~54세","월임금총액","원","3414266.5","3908391.83333","3945976.33333","3964453.58333","4106353.16667","4375447.16667","4154032.58333","4270000","4893000","4938000","5022000",
"남자","판매 종사자","50~54세","월급여액","원","2795618","3263996","3296687","3326056","3442473","3566764","3451101","3547000","4048000","4164000","4237000",
"남자","판매 종사자","50~54세","정액급여","원","2743754","3185738","3232167","3259800","3358284","3439752","3343249","3434000","3887000","3991000","4089000",
"남자","판매 종사자","50~54세","초과급여","원","51864","78258","64520","66256","84190","127011","107852","112000","160000","173000","148000",
"남자","판매 종사자","50~54세","연간특별급여액","원","7423782","7732750","7791472","7660771","7966562","9704198","8435179","8675000","10143000","9283000","9418000",
"남자","판매 종사자","50~54세","임금격차","%","-","-","-","-","","","","","","","",
"남자","판매 종사자","55~59세","월임금총액","원","3189161.41667","3289766.91667","3191303.58333","3156031","3263471.16667","3621360.66667","3604573.58333","4026000","4200000","4437000","4425000",
"남자","판매 종사자","55~59세","월급여액","원","2715889","2818784","2834445","2792497","2887516","3065129","3177532","3553000","3626000","3827000","3876000",
"남자","판매 종사자","55~59세","정액급여","원","2666301","2770329","2800699","2739333","2835874","2951008","3117876","3461000","3458000","3679000","3742000",
"남자","판매 종사자","55~59세","초과급여","원","49588","48455","33746","53164","51642","114120","59655","93000","168000","148000","135000",
"남자","판매 종사자","55~59세","연간특별급여액","원","5679269","5651795","4282303","4362408","4511462","6674780","5124499","5675000","6889000","7319000","6585000",
"남자","판매 종사자","55~59세","임금격차","%","-","-","-","-","","","","","","","",
"남자","판매 종사자","60세이상","월임금총액","원","2754846.75","2586001.33333","2541323.75","2600784.83333","2547625","2753191.16667","2834041.66667","2954000","3476000","3363000","3193000",
"남자","판매 종사자","60세이상","월급여액","원","2548391","2376785","2299792","2366703","2405297","2557214","2689927","2732000","3284000","3121000","3023000",
"남자","판매 종사자","60세이상","정액급여","원","2525418","2338781","2263756","2338996","2379339","2501315","2654366","2707000","3231000","3068000","2967000",
"남자","판매 종사자","60세이상","초과급여","원","22973","38004","36036","27707","25958","55899","35561","24000","52000","52000","56000",
"남자","판매 종사자","60세이상","연간특별급여액","원","2477469","2510596","2898381","2808982","1707936","2351726","1729376","2666000","2306000","2901000","2045000",
"남자","판매 종사자","60세이상","임금격차","%","-","-","-","-","","","","","","","",
"남자","농림어업 숙련 종사자","계","월임금총액","원","2182703.66667","2366656.75","2529575.83333","2370459.5","2297812.75","2424839","2363153.58333","2549000","2648000","2589000","2582000",
"남자","농림어업 숙련 종사자","계","월급여액","원","1898303","2058520","2161284","2074870","2106354","2233049","2179233","2342000","2418000","2410000","2466000",
"남자","농림어업 숙련 종사자","계","정액급여","원","1782847","1957333","2001036","1936510","1967095","2066786","2009544","2162000","2208000","2253000","2307000",
"남자","농림어업 숙련 종사자","계","초과급여","원","115456","101187","160248","138360","139259","166263","169690","180000","210000","157000","159000",
"남자","농림어업 숙련 종사자","계","연간특별급여액","원","3412808","3697641","4419502","3547074","2297505","2301480","2207047","2483000","2764000","2151000","1394000",
"남자","농림어업 숙련 종사자","계","임금격차","%","-","-","-","-","","","","","","","",
"남자","농림어업 숙련 종사자","19세이하","월임금총액","원","1355292","-","1939342","1646332.91667","1593910","2098627.33333","1956884","1765000","1978000","2048000","1774000",
"남자","농림어업 숙련 종사자","19세이하","월급여액","원","1355292","-","1939342","1622367","1593910","1968923","1956884","1760000","1962000","1931000","1774000",
"남자","농림어업 숙련 종사자","19세이하","정액급여","원","1355292","-","1667818","1558076","1387277","1932212","1586911","1445000","1689000","1577000","1718000",
"남자","농림어업 숙련 종사자","19세이하","초과급여","원","0","-","271524","64291","206633","36711","369973","315000","273000","354000","56000",
"남자","농림어업 숙련 종사자","19세이하","연간특별급여액","원","0","-","-","287591","-","1556452","","61000","192000","1403000","",
"남자","농림어업 숙련 종사자","19세이하","임금격차","%","-","-","-","-","","","","","","","",
"남자","농림어업 숙련 종사자","20~24세","월임금총액","원","1486075.91667","1469176.83333","1759315.25","1684197.16667","1604666","1761374.91667","1670627.58333","1832000","1903000","2203000","2062000",
"남자","농림어업 숙련 종사자","20~24세","월급여액","원","1455484","1397151","1694304","1633693","1582637","1725052","1631946","1796000","1838000","2136000","1997000",
"남자","농림어업 숙련 종사자","20~24세","정액급여","원","1397412","1354899","1590746","1533908","1466019","1475157","1453828","1572000","1711000","1939000","1868000",
"남자","농림어업 숙련 종사자","20~24세","초과급여","원","58072","42252","103558","99785","116618","249896","178119","224000","127000","198000","129000",
"남자","농림어업 숙련 종사자","20~24세","연간특별급여액","원","367103","864310","780135","606050","264348","435875","464179","435000","769000","802000","779000",
"남자","농림어업 숙련 종사자","20~24세","임금격차","%","-","-","-","-","","","","","","","",
"남자","농림어업 숙련 종사자","25~29세","월임금총액","원","1787611.91667","1950884.83333","1906078.41667","1760107.83333","1806025.75","2103654.58333","1932685.25","1952000","2189000","2259000","2295000",
"남자","농림어업 숙련 종사자","25~29세","월급여액","원","1675393","1828489","1797445","1671837","1752320","2009409","1843903","1817000","2066000","2163000","2230000",
"남자","농림어업 숙련 종사자","25~29세","정액급여","원","1537777","1778761","1687593","1582398","1674231","1845067","1688821","1676000","1916000","2003000","2095000",
"남자","농림어업 숙련 종사자","25~29세","초과급여","원","137616","49728","109852","89438","78089","164342","155082","141000","151000","159000","135000",
"남자","농림어업 숙련 종사자","25~29세","연간특별급여액","원","1346627","1468750","1303601","1059250","644469","1130947","1065387","1613000","1466000","1154000","784000",
"남자","농림어업 숙련 종사자","25~29세","임금격차","%","-","-","-","-","","","","","","","",
"남자","농림어업 숙련 종사자","30~34세","월임금총액","원","2290845","2304276.25","2241829.5","2504695.58333","2168861.5","2556975.66667","2418987.41667","2583000","2567000","2542000","2660000",
"남자","농림어업 숙련 종사자","30~34세","월급여액","원","1987530","2048051","1964362","2161648","2013490","2371614","2253945","2347000","2381000","2335000","2529000",
"남자","농림어업 숙련 종사자","30~34세","정액급여","원","1813290","1907935","1781880","1957487","1880184","2001618","2014518","2130000","2204000","2170000","2378000",
"남자","농림어업 숙련 종사자","30~34세","초과급여","원","174240","140116","182482","204162","133306","369997","239427","217000","178000","165000","151000",
"남자","농림어업 숙련 종사자","30~34세","연간특별급여액","원","3639780","3074703","3329610","4116571","1864458","2224340","1980509","2834000","2233000","2478000","1576000",
"남자","농림어업 숙련 종사자","30~34세","임금격차","%","-","-","-","-","","","","","","","",
"남자","농림어업 숙련 종사자","35~39세","월임금총액","원","2162432.08333","2531197.75","2801159.08333","2455190.5","2587853.41667","2681790","2917752.91667","2839000","3015000","2827000","2852000",
"남자","농림어업 숙련 종사자","35~39세","월급여액","원","1895705","2207170","2383470","2165515","2363440","2493430","2640882","2595000","2601000","2572000","2681000",
"남자","농림어업 숙련 종사자","35~39세","정액급여","원","1740392","2060847","2154010","1987732","2189887","2305546","2386023","2362000","2329000","2376000","2462000",
"남자","농림어업 숙련 종사자","35~39세","초과급여","원","155314","146324","229460","177783","173552","187884","254859","233000","271000","196000","219000",
"남자","농림어업 숙련 종사자","35~39세","연간특별급여액","원","3200725","3888333","5012269","3476106","2692961","2260320","3322451","2926000","4977000","3055000","2046000",
"남자","농림어업 숙련 종사자","35~39세","임금격차","%","-","-","-","-","","","","","","","",
"남자","농림어업 숙련 종사자","40~44세","월임금총액","원","2835345.83333","2845642.25","2920276.25","2928735.08333","2460350.41667","2871381.25","2970512","3040000","3143000","3256000","2885000",
"남자","농림어업 숙련 종사자","40~44세","월급여액","원","2309110","2258559","2431821","2490287","2229792","2640127","2631985","2747000","2810000","2934000","2718000",
"남자","농림어업 숙련 종사자","40~44세","정액급여","원","2155035","2135330","2260868","2327442","2070316","2504701","2407396","2532000","2484000","2723000","2517000",
"남자","농림어업 숙련 종사자","40~44세","초과급여","원","154075","123229","170952","162845","159477","135426","224589","215000","326000","212000","201000",
